;ID;Text;Label;clean_tweets;Hashtags;tokens
4021;138620;"New tyrannic plot twist Surprising to NO ONE; _x000D_
Microsoft made a free App for venues to use BEFORE THEY GO OUT OF BUSINESS_x000D_
_x000D_
STICK YOUR POISON VACCINE UP YOUR A$$_x000D_
_x000D_
COVID-19 vaccine verification? Digitally-verified clinical data apps already in the works https://t.co/0XCJsZm8l2";1;new tyrannic plot twist surprising one x microsoft made free app venues use go business x x stick poison vaccine x x covid vaccine verification digitally verified clinical data apps already works;[];['new', 'tyrannic', 'plot', 'twist', 'surprising', 'one', 'x', 'microsoft', 'made', 'free', 'app', 'venues', 'use', 'go', 'business', 'x', 'x', 'stick', 'poison', 'vaccine', 'x', 'x', 'covid', 'vaccine', 'verification', 'digitally', 'verified', 'clinical', 'data', 'apps', 'already', 'works']
4022;136109;anyway the first thing I'm doing once I have the vaccine (and my partner has the vaccine, and we as a nation see how effective it is against the brazilian variation) is to get my hair professionally bleached and dyed the deep true mermaid aqua that I've been chasing for months.;0;anyway first thing vaccine partner vaccine nation see effective brazilian variation get hair professionally bleached dyed deep true mermaid aqua chasing months;[];['anyway', 'first', 'thing', 'vaccine', 'partner', 'vaccine', 'nation', 'see', 'effective', 'brazilian', 'variation', 'get', 'hair', 'professionally', 'bleached', 'dyed', 'deep', 'true', 'mermaid', 'aqua', 'chasing', 'months']
4023;136031;Have you gotten the #COVID19 vaccine yet? Here’s some helpful tips from @CDCgov on how to stay safe after getting your vaccine, dealing with any discomfort and preparing for your second dose. #GetVaccinatedDC https://t.co/sP0kFC8izF https://t.co/HhEeQit561;0;gotten covid vaccine yet helpful tips stay safe getting vaccine dealing discomfort preparing second dose getvaccinateddc;['#COVID19', '#GetVaccinatedDC'];['gotten', 'covid', 'vaccine', 'yet', 'helpful', 'tips', 'stay', 'safe', 'getting', 'vaccine', 'dealing', 'discomfort', 'preparing', 'second', 'dose', 'getvaccinateddc']
4024;138828;"I TOLD YOU IT WAS NEVER ABOUT THE VIRUS. IT WAS ABOUT THE VACCINE._x000D_
_x000D_
Pretty obvious now.";0;told never virus vaccine x x pretty obvious;[];['told', 'never', 'virus', 'vaccine', 'x', 'x', 'pretty', 'obvious']
4025;134210;"THE ONLY ONE FIGHTING TO KEEP AMERICA FREE.. ALL THE REST WORSHIP THE ONE BELOW &amp; WANT WORLD DEPOPULATION AKA COVID VACCINE...ID US, MONITOR US, STERILIZE US, KILL US...THANK GOD FOR PRESIDENT TRUMP! GOD BLESS THE USA https://t.co/2KD78ld0XD";1;one fighting keep america free rest worship one amp want world depopulation aka covid vaccine id us monitor us sterilize us kill us thank god president trump god bless usa;[];['one', 'fighting', 'keep', 'america', 'free', 'rest', 'worship', 'one', 'amp', 'want', 'world', 'depopulation', 'aka', 'covid', 'vaccine', 'id', 'us', 'monitor', 'us', 'sterilize', 'us', 'kill', 'us', 'thank', 'god', 'president', 'trump', 'god', 'bless', 'usa']
4026;138556;Antidotes are possessed and controlled by the CCP, but there is no vaccine! The CCP has made antidotes while it created the virus - bioweapon, which means the CCP has all human’s fate in its control - if you want to survive, go to the CCP for antidotes! https://t.co/UdKDOXj4m0;1;antidotes possessed controlled ccp vaccine ccp made antidotes created virus bioweapon means ccp human fate control want survive go ccp antidotes;[];['antidotes', 'possessed', 'controlled', 'ccp', 'vaccine', 'ccp', 'made', 'antidotes', 'created', 'virus', 'bioweapon', 'means', 'ccp', 'human', 'fate', 'control', 'want', 'survive', 'go', 'ccp', 'antidotes']
4027;137415;I got my first dose of the vaccine. Before today I only had 4 bars of cell phone signal, but today I magically had 11 bars. Coincidence? Doubtful;0;got first dose vaccine today bars cell phone signal today magically bars coincidence doubtful;[];['got', 'first', 'dose', 'vaccine', 'today', 'bars', 'cell', 'phone', 'signal', 'today', 'magically', 'bars', 'coincidence', 'doubtful']
4028;134687;anyone that’s touched brendon urie doesn’t have to worry about what’s in the vaccine;0;anyone touched brendon urie worry vaccine;[];['anyone', 'touched', 'brendon', 'urie', 'worry', 'vaccine']
4029;139027;"WOAH Fox News reporting about the number of deaths after receiving the COVID experimental vaccine, reported 3,722 deaths..30/day.  The actual number is much higher.  Also, How many have life long disabilities now?  _x000D_
https://t.co/O4muuegYsC https://t.co/4Ydid4q9iF";1;woah fox news reporting number deaths receiving covid experimental vaccine reported deaths day actual number much higher also many life long disabilities x;[];['woah', 'fox', 'news', 'reporting', 'number', 'deaths', 'receiving', 'covid', 'experimental', 'vaccine', 'reported', 'deaths', 'day', 'actual', 'number', 'much', 'higher', 'also', 'many', 'life', 'long', 'disabilities', 'x']
4030;137414;Don’t know what a “safe” #vaccine looks like. That’s when I follow #science. There may be a reason why people spread hoax and untrue theories about vaccines. Some of the worst are religious zealots. If you personally don’t want to be vaccinated, don’t, but stay away. #Religion;0;know safe vaccine looks like follow science may reason people spread hoax untrue theories vaccines worst religious zealots personally want vaccinated stay away religion;['#vaccine', '#science.', '#Religion'];['know', 'safe', 'vaccine', 'looks', 'like', 'follow', 'science', 'may', 'reason', 'people', 'spread', 'hoax', 'untrue', 'theories', 'vaccines', 'worst', 'religious', 'zealots', 'personally', 'want', 'vaccinated', 'stay', 'away', 'religion']
4031;136005;I just found out my parents are getting their first vaccine dose tomorrow <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>;0;found parents getting first vaccine dose tomorrow u f u f u f u f u f u f u f u f u f u f u f u f;[];['found', 'parents', 'getting', 'first', 'vaccine', 'dose', 'tomorrow', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f', 'u', 'f']
4032;134293;if you let ur dog lick ur mouth, dont worry about whats in the vaccine;0;let ur dog lick ur mouth dont worry whats vaccine;[];['let', 'ur', 'dog', 'lick', 'ur', 'mouth', 'dont', 'worry', 'whats', 'vaccine']
4033;138616;Past repeating itself, but that was an ordinary vaccine, not a gene therapy one, that's being tested on us without pay/compensation..1that isn't needed, but propaganda made it so60 Minutes Mike Wallace Exposes the 1976 Swine Flu Pandemic Vaccine Inju... https://t.co/3eiWbtwZ0E;1;past repeating ordinary vaccine gene therapy one tested us without pay compensation needed propaganda made minutes mike wallace exposes swine flu pandemic vaccine inju;[];['past', 'repeating', 'ordinary', 'vaccine', 'gene', 'therapy', 'one', 'tested', 'us', 'without', 'pay', 'compensation', 'needed', 'propaganda', 'made', 'minutes', 'mike', 'wallace', 'exposes', 'swine', 'flu', 'pandemic', 'vaccine', 'inju']
4034;138777;"Wait a freaking minute.The PollKing question for today is “Would a $500 bonus motivate you to get a COVID-19 vaccine?” Why is the government trying to bribe people to get this untested vaccine? &amp; if that goes through then does that mean all who got the vaccine get a $500 bonus?";1;wait freaking minute pollking question today would bonus motivate get covid vaccine government trying bribe people get untested vaccine amp goes mean got vaccine get bonus;[];['wait', 'freaking', 'minute', 'pollking', 'question', 'today', 'would', 'bonus', 'motivate', 'get', 'covid', 'vaccine', 'government', 'trying', 'bribe', 'people', 'get', 'untested', 'vaccine', 'amp', 'goes', 'mean', 'got', 'vaccine', 'get', 'bonus']
4035;134425;First death immediately after vaccination with the Pfizer / Biontech vaccine in Switzerland. Not anti vax but scared that rushed vaccines won’t bring much good #COVID19 #CoronaInfoCH #Switzerland https://t.co/lWYJUU9NDh;1;first death immediately vaccination pfizer biontech vaccine switzerland anti vax scared rushed vaccines bring much good covid coronainfoch switzerland;['#COVID19', '#CoronaInfoCH', '#Switzerland'];['first', 'death', 'immediately', 'vaccination', 'pfizer', 'biontech', 'vaccine', 'switzerland', 'anti', 'vax', 'scared', 'rushed', 'vaccines', 'bring', 'much', 'good', 'covid', 'coronainfoch', 'switzerland']
4036;134690;Getting my second dose of the Covid vaccine today! https://t.co/lg7bkSRV7i;0;getting second dose covid vaccine today;[];['getting', 'second', 'dose', 'covid', 'vaccine', 'today']
4037;138740;"Understanding the #CovidVaccine and the transparency of scientists is essential to making your own decision. #VaccinesWork #vaccineeffectiveness _x000D_
_x000D_
https://t.co/vOj7crZdEY";0;understanding covidvaccine transparency scientists essential making decision vaccineswork vaccineeffectiveness x x;['#CovidVaccine', '#VaccinesWork', '#vaccineeffectiveness'];['understanding', 'covidvaccine', 'transparency', 'scientists', 'essential', 'making', 'decision', 'vaccineswork', 'vaccineeffectiveness', 'x', 'x']
4038;139009;"Iraq's Health Ministry has repeatedly tried to reassure Iraqis that the vaccines are not harmful, but this has not convinced many who harbor long-standing distrust of the health care system._x000D_
_x000D_
https://t.co/OooANZdeaL";0;iraq health ministry repeatedly tried reassure iraqis vaccines harmful convinced many harbor long standing distrust health care system x x;[];['iraq', 'health', 'ministry', 'repeatedly', 'tried', 'reassure', 'iraqis', 'vaccines', 'harmful', 'convinced', 'many', 'harbor', 'long', 'standing', 'distrust', 'health', 'care', 'system', 'x', 'x']
4039;139039;"Please stop calling it a vaccine._x000D_
Its an experimental drug and you are the guinea pig.";1;please stop calling vaccine x experimental drug guinea pig;[];['please', 'stop', 'calling', 'vaccine', 'x', 'experimental', 'drug', 'guinea', 'pig']
4040;136007;#GreatFULL for conferences with parents this week. I love working with parents to help their student be successful. I’m also so grateful that I was able to get my first vaccine shot today. I’m thankful for the SVVSD leadership that helped make that possible. #StVrainStorm;0;greatfull conferences parents week love working parents help student successful also grateful able get first vaccine shot today thankful svvsd leadership helped make possible stvrainstorm;['#GreatFULL', '#StVrainStorm'];['greatfull', 'conferences', 'parents', 'week', 'love', 'working', 'parents', 'help', 'student', 'successful', 'also', 'grateful', 'able', 'get', 'first', 'vaccine', 'shot', 'today', 'thankful', 'svvsd', 'leadership', 'helped', 'make', 'possible', 'stvrainstorm']
4041;137215;"November 17, 2020, the American Society of Gene + Cell Therapy (ASGCT) announced ""COVID-19 Vaccine Candidates Show Gene Therapy Is a Viable Strategy,"" noting that:18";1;november american society gene cell therapy asgct announced covid vaccine candidates show gene therapy viable strategy noting;[];['november', 'american', 'society', 'gene', 'cell', 'therapy', 'asgct', 'announced', 'covid', 'vaccine', 'candidates', 'show', 'gene', 'therapy', 'viable', 'strategy', 'noting']
4042;136010;Ugh. Not even stressed out about getting myself the vaccine, just trying to get my parents taken care of. <U+0001F629>;0;ugh even stressed getting vaccine trying get parents taken care u f;[];['ugh', 'even', 'stressed', 'getting', 'vaccine', 'trying', 'get', 'parents', 'taken', 'care', 'u', 'f']
4043;135928;.MODERNA.as in the Moderna vaccine...got it's name from Modified RNA! They founded a company on experimental technology that has NEVER been proven effective in humans or animals! The vaccine is NOT approved by the FDA! You have to sign a waiver just to get it..#COVID19 #Truth;1;moderna moderna vaccine got name modified rna founded company experimental technology never proven effective humans animals vaccine approved fda sign waiver get covid truth;['#COVID19', '#Truth'];['moderna', 'moderna', 'vaccine', 'got', 'name', 'modified', 'rna', 'founded', 'company', 'experimental', 'technology', 'never', 'proven', 'effective', 'humans', 'animals', 'vaccine', 'approved', 'fda', 'sign', 'waiver', 'get', 'covid', 'truth']
4044;134404;"If the vaccine roll-out continues at its current speed, it will take years, not months, for everyone to be vaccinated. As a ""nobody"" living in a small town in Ks, this depresses me. I am going to be grateful that Biden won &amp; hope that he has an achievable plan to speed this up.";0;vaccine roll continues current speed take years months everyone vaccinated nobody living small town ks depresses going grateful biden amp hope achievable plan speed;[];['vaccine', 'roll', 'continues', 'current', 'speed', 'take', 'years', 'months', 'everyone', 'vaccinated', 'nobody', 'living', 'small', 'town', 'ks', 'depresses', 'going', 'grateful', 'biden', 'amp', 'hope', 'achievable', 'plan', 'speed']
4045;136033;just got my first covid vaccine \(^-^)/;0;got first covid vaccine;[];['got', 'first', 'covid', 'vaccine']
4046;136007;"Authorities Probe Rare Blood Disorder Among Some COVID-19 Vaccine Recipients._x000D_
_x000D_
Beware, This Gene Therapy shot is Dangerous.!_x000D_
_x000D_
(Oh, you didn't know?...IT'S NOT A VACCINE AT ALL.!)_x000D_
https://t.co/cQe4fgnCvQ via @epochtimes";1;authorities probe rare blood disorder among covid vaccine recipients x x beware gene therapy shot dangerous x x oh know vaccine x via;[];['authorities', 'probe', 'rare', 'blood', 'disorder', 'among', 'covid', 'vaccine', 'recipients', 'x', 'x', 'beware', 'gene', 'therapy', 'shot', 'dangerous', 'x', 'x', 'oh', 'know', 'vaccine', 'x', 'via']
4047;134362;Got my first dose of the covid vaccine! Very grateful that I'll have a little extra protection on the front lines now;0;got first dose covid vaccine grateful little extra protection front lines;[];['got', 'first', 'dose', 'covid', 'vaccine', 'grateful', 'little', 'extra', 'protection', 'front', 'lines']
4048;136033;Got my first vaccine shot.;0;got first vaccine shot;[];['got', 'first', 'vaccine', 'shot']
4049;138754;"Vaccine dose #2 acquired!!! <U+0001F973> Let the countdown until I can hug vaccinated friends begin! _x000D_
._x000D_
#vaccinated #covidvaccine #staysafe #selfie #vaccinationday https://t.co/bcb1mkpCIx https://t.co/aNag0439y5";0;vaccine dose acquired u f let countdown hug vaccinated friends begin x x vaccinated covidvaccine staysafe selfie vaccinationday;['#2', '#vaccinated', '#covidvaccine', '#staysafe', '#selfie', '#vaccinationday'];['vaccine', 'dose', 'acquired', 'u', 'f', 'let', 'countdown', 'hug', 'vaccinated', 'friends', 'begin', 'x', 'x', 'vaccinated', 'covidvaccine', 'staysafe', 'selfie', 'vaccinationday']
4050;136040;America's Frontline Doctor Simone Gold Warns Of Risks In 'Experimental COVID Vaccine' (Video) https://t.co/euJakCjTpl via @BradleeDean1;1;america frontline doctor simone gold warns risks experimental covid vaccine video via;[];['america', 'frontline', 'doctor', 'simone', 'gold', 'warns', 'risks', 'experimental', 'covid', 'vaccine', 'video', 'via']
